x,y
-9.152,-23.106
-10.31,-28.372
15.051,21.023
11.839,27.107
19.092,20.821
14.437,22.736
14.41,22.773
14.418,23.178
13.905,19.539
13.843,19.393
-11.809,-29.83
-17.183,-20.932
-19.141,-21.195
-19.729,-20.723
-17.936,-12.193
-9.728,-4.6901
3.1539,2.3511
4.4133,10.413
5.5541,12.964
7.2927,18.358
5.7707,14.979
3.1975,12.996
3.0404,12.957
2.8546,13.821
2.4899,13.925
1.3294,11.535
-2.3712,9.0401
-2.5811,8.4843
-3.1706,7.6507
-19.243,-5.5047
-19.235,-5.3083
-18.821,-4.923
-18.543,-4.0697
-18.278,-3.8985
-17.665,-3.2481
-18.011,-3.3185
-19.542,-6.2349
-18.678,-9.4771
-19.272,-7.1524
-16.916,-3.0036
-16.874,-2.8777
-16.532,-2.311
-9.8141,9.7616
-1.0892,15.214
-0.89233,15.728
-0.99814,15.776
-1.1491,15.49
-10.414,9.6087
-13.269,8.8285
-25.215,-3.5339
-35.512,-5.0553
-35.597,-6.7044
-35.713,-6.6278
-37.599,-4.6018
-37.874,-4.2933
-37.827,-4.4071
-37.602,-4.3296
-35.343,-4.5391
-34.855,-4.7049
-31.592,-2.9165
-24.116,-0.58757
-22.55,0.16338
-12.661,6.0214
-8.5763,9.425
-8.6644,9.5917
-12.755,6.0927
-12.705,6.0242
-18.193,0.59687
-19.4,0.093991
-20.035,-0.076562
-22.704,-0.23031
-31.564,-9.3501
-34.564,-4.8949
-37.001,-4.6917
-38.121,-4.7463
-38.032,-4.826
-37.989,-4.7574
-37.946,-4.7824
-37.859,-4.828
-37.634,-4.8017
-37.653,-4.9364
-37.589,-6.197
-37.582,-6.4168
-27.523,-4.5096
-19.562,1.3636
-13.633,8.6204
-12.528,9.1733
-6.0276,17.698
-6.9781,18.074
-7.0649,18.161
-7.1032,18.181
-7.1256,18.135
-7.1402,17.939
-9.9562,16.275
-16.12,9.6912
-21.03,9.1139
-20.933,8.652
-21.081,8.9301
-19.664,9.7697
-20.999,9.8466
-23.693,11.368
-20.214,10.345
-18.852,11.764
-16.405,13.436
-16.354,13.487
-16.446,13.449
-18.957,11.005
-19.759,10.129
-19.991,9.7908
-20.39,9.5197
-20.555,9.3466
-19.52,7.4003
-18.449,10.475
-9.6814,14.761
-5.5106,21.513
-5.5343,21.709
-4.8745,21.702
-4.9963,21.725
-5.8989,22.103
-5.7855,21.703
-10.22,14.889
-11.226,14.766
-9.5592,15.014
-5.9267,18.16
-6.9891,20.125
-9.0689,15.236
-9.5435,14.731
-20.991,10.088
-22.79,8.4029
-23.673,10.141
-21.48,3.9795
-26.445,3.6971
-27.19,4.1172
-28.385,4.4085
-28.917,4.523
-36.804,4.8509
-43.615,8.7206
-43.979,8.7799
-44.218,8.9221
-44.26,8.822
-44.368,8.742
-44.459,8.5881
-44.555,8.4961
-44.676,8.4313
-44.838,8.3562
-45.042,8.2487
-45.276,8.0783
-45.446,7.9361
-45.476,7.8741
-45.437,7.7853
-44.362,6.231
-45.809,5.4351
-45.361,5.1823
-44.857,4.8828
-44.668,4.7528
-44.585,4.6499
-44.513,4.5675
-44.43,4.4582
-44.345,4.2995
-44.339,4.0714
-43.328,2.9156
-43.271,2.5763
-43.191,2.3876
-43.106,2.1775
-42.976,2.0257
-42.849,1.9065
-42.76,1.7839
-42.714,1.6299
-42.694,1.3715
-42.664,1.0516
-42.52,-0.42871
-42.65,-0.62518
-42.878,-0.73034
-42.836,-0.9508
-42.67,-1.3099
-42.418,-1.5112
-41.285,-1.9152
-39.393,-2.1602
-36.205,-7.0983
-35.578,-6.9393
-35.161,-6.7866
-35.022,-6.785
-34.938,-6.8157
-34.833,-6.9997
-34.779,-7.129
-34.791,-7.2563
-34.822,-7.4396
-34.919,-7.6487
-31.791,-10.312
-31.053,-10.935
-27.18,-16.722
-26.751,-16.053
-20.366,-21.432
-22.17,-26.075
-16.555,-20.538
-15.033,-26.637
-15.017,-27.218
-15.189,-27.322
-15.355,-27.422
-22.743,-25.876
-12.908,-27.555
-11.618,-31.842
-11.794,-31.828
-12.008,-31.768
-11.782,-31.397
-9.6261,-37.861
-14.717,-38.449
4.8857,-27.728
28.24,9.7203
27.879,11.918
28.497,17.748
28.115,19.462
28.235,19.598
28.313,19.528
29.674,17.295
34.903,9.3603
31.444,3.9707
24.71,-8.9385
5.7004,-21.733
-5.4919,-35.45
-5.1988,-35.59
-4.1394,-40.053
-3.8446,-42.636
-5.877,-39.386
-6.8847,-39.153
-7.766,-38.995
-8.2788,-38.232
-9.0114,-36.929
-11.414,-37.932
-11.786,-37.433
-15.834,-34.591
-16.65,-34.169
-17.24,-33.699
-17.44,-33.188
-20.145,-29.677
-20.633,-29.259
-22.779,-29.479
-23.668,-30.433
-27.818,-24.187
-27.768,-24.148
-27.542,-26.84
-24.018,-32.04
-23.935,-32.008
-23.856,-32.053
-23.76,-31.991
-23.176,-31.398
-22.817,-31.355
-21.97,-32.032
-22.102,-32.031
-22.2,-31.563
-23.383,-27.881
-23.169,-27.894
-19.25,-30.049
-18.398,-30.212
-18.102,-30.665
-17.99,-30.869
-18.008,-30.816
-18.031,-30.751
-18.103,-30.63
-18.127,-30.263
-17.401,-29.889
-11.141,-30.393
-11.105,-30.358
-11.182,-30.339
-7.0869,-8.9056
-2.6608,-8.3783
2.9638,-4.8498
15.085,6.0645
20.238,10.145
18.554,8.7087
14.21,3.2827
9.6114,-3.6472
3.5369,-2.6023
-12.415,-0.94571
-12.943,-0.71077
-12.699,-1.0566
-11.638,-0.50742
-12.019,-0.35706
-11.219,-1.662
-15.895,-14.867
-19.718,-16.688
-25.354,-15.806
-25.59,-16.041
-25.539,-15.655
-20.246,-16.811
-20.062,-16.442
-20.504,-16.271
-31.243,-11.051
-35.345,-6.7524
-35.769,-6.6522
-36.196,-6.651
-38.273,-8.5993
-41.917,-13.967
-39.552,-10.952
-40.764,-13.363
-40.624,-13.287
-40.745,-13.273
-24.214,1.3118
-29.821,-4.2841
-44.182,-12.139
-44.182,-12.139
-44.182,-12.139
-44.182,-12.139
-40.308,-11.739
-44.182,-12.139
-44.182,-12.139
-44.182,-12.139
-40.753,-11.774
-44.182,-12.139
-44.182,-12.139
-40.057,-10.707
-44.182,-12.139
-38.335,-8.9824
-39.011,-9.116
-44.182,-12.139
-44.182,-12.139
-44.182,-12.139
-44.182,-12.139
-42.245,-12.574
-44.411,-7.7366
-44.331,-7.5353
-44.38,-7.4263
-44.625,-7.2369
-42.712,-6.4802
-42.88,-5.0425
-43.086,-4.93
-43.249,-4.306
-42.88,-5.0425
-43.525,-3.3421
-43.573,-3.0189
-44.467,-0.20988
-45.128,-3.2918
-44.469,-2.3566
-44.423,-1.5497
-44.269,-1.5216
-44.263,-1.4861
-44.371,-1.4308
-44.423,-1.4263
-44.444,-1.3898
-44.501,-1.2605
-44.539,-1.1305
-44.549,-0.96508
-44.552,-0.79076
-44.539,-0.73246
-44.533,-0.72939
-44.493,-0.78862
-44.416,-0.87344
-44.37,-0.86495
-44.414,-0.73489
-44.529,-0.54477
-44.651,-0.35213
-44.741,-0.20976
-44.816,-0.10289
-44.865,-0.057426
-44.922,-0.080865
-45.05,-0.16074
-45.825,-0.098702
-44.424,1.9621
-46.111,7.2736
-44.211,2.5338
-46.111,7.2736
-43.585,-0.68025
-43.585,-0.68025
-44.457,3.2263
-44.45,3.3707
-44.455,3.5086
-46.015,6.2133
-46.015,6.2133
-46.015,6.2133
-46.015,6.2133
-44.539,5.1029
-44.529,5.5432
-44.49,5.9304
-46.015,6.2133
-45.841,7.1528
-45.886,6.5007
-45.721,6.6276
-44.728,8.2214
-44.168,9.1951
-44.017,9.6058
-43.916,9.8375
-43.908,9.9167
-43.966,9.8696
-44.027,9.7682
-44.058,9.6225
-44.051,9.478
-44.129,9.3294
-44.27,9.0859
-44.377,8.8195
-43.696,6.6241
-42.649,6.197
-43.5,2.0264
-43.409,1.8346
-43.4,1.7118
-43.005,1.6598
-42.596,1.6772
-42.273,1.5734
-42.071,1.4691
-41.823,1.2806
-40.77,-1.9436
-40.208,-2.364
-39.627,-2.9577
-39.493,-3.3794
-38.907,-4.8393
-38.348,-5.3287
-34.877,-8.3311
-34.842,-8.445
-34.897,-8.5295
-34.822,-8.6598
-34.707,-8.7926
-35.955,-10.165
-35.803,-10.292
-35.769,-10.416
-36.536,-11.107
-32.695,-14.753
-32.674,-14.662
-36.259,-11.4
-35.192,-13.012
-34.445,-15.306
-34.562,-15.539
-34.558,-15.647
-34.369,-15.745
-33.956,-15.888
-33.628,-16.149
-33.028,-16.402
-30.243,-18.857
-30.227,-19.192
-30.439,-19.407
-32.813,-21.552
-33.021,-21.969
-33.065,-22.295
-33.176,-22.969
-24.092,-25.365
-23.207,-29.202
-23.683,-29.652
-21.749,-32.042
-21.789,-32.013
-21.788,-32.022
-21.667,-32.12
-21.251,-32.297
-20.692,-32.435
-20.453,-32.545
-20.284,-32.672
-20.16,-32.761
-20.171,-32.781
-19.892,-36.047
-19.975,-36.274
-24.028,-29.67
-24.02,-29.747
-20.935,-32.73
-23.603,-32.584
-23.64,-32.697
-23.627,-32.786
-23.591,-32.786
-23.585,-32.712
-23.569,-32.655
-23.541,-32.639
-23.568,-32.609
-23.619,-32.463
-23.714,-30.021
-24.024,-29.534
-24.136,-29.344
-24.099,-29.328
-23.848,-29.435
-20.356,-32.857
-19.888,-33.514
-20.061,-33.387
-20.326,-33.199
-21.09,-33.163
-21.67,-33.257
-21.855,-33.258
-21.91,-33.138
-22.538,-29.816
-22.799,-29.5
-22.795,-29.154
-22.737,-28.896
-22.562,-28.845
-22.396,-28.963
-22.249,-29.112
-22.265,-29.113
-22.327,-29.09
-22.398,-28.978
-22.46,-28.982
-22.54,-29.087
-22.555,-29.044
-22.481,-28.691
-22.381,-28.421
-22.375,-28.317
-22.35,-28.209
-22.487,-28.052
-22.42,-27.908
-21.365,-24.743
-21.383,-24.689
-21.403,-24.557
-21.331,-23.118
-20.54,-21.175
-17.224,-19.209
-16.32,-18.618
-13.442,-11.599
-13.335,-11.594
-6.9183,-15.733
1.3395,-8.7671
4.1364,-9.5495
5.2853,-10.084
6.495,-8.961
12.618,-14.372
11.103,-12.955
10.74,-12.936
10.422,-12.858
9.7843,-12.211
9.4409,-11.492
6.4818,-10.25
10.585,-9.7118
11.185,-8.6312
22.527,-4.1326
21.274,-6.0168
13.725,-13.136
10.396,-16.748
0.84058,-25.844
1.6621,-29.867
-3.0841,-29.326
-3.3957,-29.276
-3.4697,-29.353
-7.3236,-30.816
-8.2201,-30.904
-8.2143,-31.276
-8.189,-31.572
-11.472,-31.567
-11.522,-31.599
-11.563,-31.623
-15.462,-29.611
-15.554,-29.78
-14.672,-29.814
-11.288,-33.971
-11.454,-34.054
-11.584,-34.096
-11.813,-34.114
-12.029,-34.197
-13.345,-34.225
-13.588,-34.43
-15.268,-34.328
-15.452,-34.415
-8.5096,-29.595
-21.657,-18.196
-7.5302,-18.1
5.872,-8.1598
21.106,11.342
23.536,12.584
25.241,15.577
27.538,16.535
25.426,15.189
22.633,15.422
21.881,10.396
22.046,9.8977
3.88,-7.44
0.58607,-19.966
2.583,-19.275
-9.0636,-25.507
-10.349,-28.201
-10.531,-28.287
-10.669,-28.766
-10.719,-29.166
-10.805,-29.382
-11.074,-29.425
-14.076,-32.649
-16.002,-30.853
-16.437,-29.537
-17.16,-29.585
-17.279,-29.478
-19.854,-25.231
-19.862,-25.113
-19.841,-24.871
-22.554,-27.986
-27.699,-23.656
-28.094,-23.495
-28.282,-23.534
-28.268,-23.623
-27.891,-23.908
-27.106,-25.354
-22.702,-30.595
-21.793,-30.985
-21.648,-30.823
-21.446,-30.784
-20.05,-29.943
-15.617,-31.662
-14.749,-32.166
-14.66,-32.295
-14.831,-32.648
-7.6469,-32.757
-6.945,-32.621
-10.412,-36.978
-10.252,-36.663
-10.16,-36.65
-19.284,-30.901
-19.052,-30.205
-18.508,-29.718
-18.265,-29.464
-17.617,-28.995
-17.601,-28.855
-21.006,-27.63
-20.804,-27.68
-20.442,-27.802
-20.543,-27.911
-29.745,-18.727
-29.983,-18.471
-29.974,-18.441
-29.896,-18.387
-29.858,-16.5
-31.228,-13.158
-31.746,-12.777
-32.279,-12.658
-37.502,-14.899
-38.367,-15.359
-38.507,-15.385
-38.636,-15.397
-38.731,-15.312
-38.81,-15.162
-39.556,-13.983
-40.011,-13.582
-40.175,-13.443
-41.981,-8.6032
-41.824,-8.4043
-42.015,-8.3903
-42.372,-8.3351
-42.739,-8.2075
-43.579,-8.2147
-44.092,-8.3911
-43.907,-8.6809
-43.821,-8.6545
-43.62,-8.6657
-43.469,-8.7524
-41.81,-11.839
-41.571,-12.017
-41.111,-12.646
-40.851,-12.928
-40.684,-13.094
-40.558,-13.139
-40.424,-13.088
-40.917,-10.489
-40.96,-10.397
-40.968,-10.381
-40.863,-10.38
-40.736,-10.299
-40.344,-10.522
-40.317,-10.639
-40.33,-10.84
-40.307,-10.912
-40.41,-12.795
-40.428,-12.869
-40.486,-12.973
-40.52,-13.1
-40.489,-13.166
-40.403,-13.199
-40.264,-13.185
-39.858,-10.753
-39.89,-10.609
-40.009,-10.541
-40.049,-10.649
-40.108,-10.7
-40.024,-10.731
-40.823,-15.703
-40.893,-15.898
-40.801,-15.985
-40.586,-15.918
-40.306,-15.882
-38.082,-18.415
-37.855,-18.476
-38.213,-17.776
-38.853,-16.441
-38.737,-16.244
-38.558,-16.165
-38.35,-16.133
-38.089,-16.197
-37.824,-16.344
-37.692,-17.006
-37.459,-18.288
-35.338,-20.416
-35.426,-20.64
-30.354,-14.095
-28.272,-14.157
20.826,19.974
21.013,19.572
21.113,19.794
21.153,19.939
21.123,20.034
21.653,20.537
24.117,21.469
24.301,21.691
24.144,21.599
23.247,21.292
21.33,19.862
5.8125,3.7537
-14.886,-12.386
-19.319,-10.759
-19.914,-9.9798
-23.883,-3.4919
-29.095,-0.3266
16.088,18.634
13.96,18.336
13.783,22.815
13.731,23.148
13.387,23.178
12.301,23.046
11.903,22.863
12.011,22.173
12.146,21.498
4.4209,8.5292
-25.832,-3.981
-25.797,-13.995
-26.136,-13.631
-38.267,-10.307
-38.283,-10.091
-25.001,-8.5641
-24.805,-6.9719
-29.826,-12.227
-29.485,-12.714
-24.511,-7.4559
-25.665,-4.1944
-9.8911,11.19
0.99307,14.256
3.8796,18.928
7.9305,22.597
8.5992,22.972
8.3967,23.032
7.1872,22.66
2.4271,19.638
0.4351,19.593
0.64084,19.227
-0.0090169,17.785
-1.2062,16.818
-9.7219,10.057
-15.627,7.4455
-16.061,5.2637
-15.741,6.8272
-10.744,10.923
-10.164,11.294
-10.409,11.439
-16.151,3.0608
-16.761,2.3486
-17.444,1.9171
-21.648,5.0359
-17.5,2.4883
-17.409,2.794
-16.528,3.4717
-10.27,11.021
-5.2173,20.014
-2.5191,22.453
-2.4053,22.878
-2.3656,23.019
-2.3887,23.059
-2.3056,23.057
-1.1525,22.609
-1.7474,22.812
-1.8218,22.634
-1.925,22.497
-12.247,14.97
-16.238,8.5235
-27.574,13.082
-31.441,8.2388
-43.815,7.4848
-43.894,6.7068
-43.9,6.5006
-43.934,6.2947
-43.84,6.021
-44.107,4.3113
-42.83,0.56534
-42.952,1.0252
-42.977,1.0197
-43.003,1.0567
-42.996,0.79917
-43.132,1.6781
-43.111,1.9682
-43.093,2.0574
-43.123,2.0974
-43.18,2.113
-43.208,2.0989
-43.225,2.0713
-43.253,2.0032
-43.298,1.8891
-43.295,1.7682
-43.145,1.6704
-42.61,1.5204
-42.032,1.2826
-41.302,-0.6242
-40.867,-1.0056
-39.671,-1.662
-39.292,-2.0396
-39.063,-2.3539
-38.891,-2.5457
-38.806,-2.6436
-38.747,-2.7646
-37.844,-4.5129
-36.075,-8.0193
-36.298,-8.8053
-37.481,-10.441
-36.371,-11.403
-36.171,-11.636
-36.194,-11.69
-36.136,-11.773
-35.49,-12.747
-32.424,-14.616
-35.268,-12.785
-34.663,-15.446
-33.541,-15.666
-33.112,-15.314
-33.064,-15.068
-32.647,-15.102
-30.141,-19.757
-30.101,-19.937
-30.157,-19.973
-30.258,-19.885
-30.355,-19.763
-33.25,-16.283
-33.338,-16.208
-33.497,-16.081
-34.964,-17.48
-34.958,-15.391
-35.077,-15.329
-35.168,-15.255
-35.158,-15.227
-35.211,-15.176
-35.227,-15.196
-35.302,-15.224
-35.574,-15.047
-36.017,-14.559
-37.112,-13.433
-37.238,-12.976
-37.312,-12.896
-37.355,-12.988
-37.483,-13.295
-37.749,-14.76
-37.563,-14.862
-36.045,-18.487
-36.772,-14.238
-36.816,-13.215
-35.653,-15.23
-35.414,-15.622
-35.286,-15.749
-35.112,-15.861
-34.944,-15.939
-34.844,-15.937
-34.783,-15.971
-34.77,-15.983
-34.656,-15.918
-30.607,-18.423
-30.346,-18.484
-30.097,-18.486
-29.994,-18.459
-29.862,-18.594
-29.773,-18.751
-29.539,-18.868
-27.229,-22.622
-26.82,-22.903
-26.988,-22.964
-27.344,-22.849
-30.174,-21.472
-30.544,-20.346
-30.677,-20.027
-30.789,-19.634
-30.866,-19.434
-31.028,-19.333
-30.89,-19.5
-27.803,-24.365
-27.365,-26.64
-24.11,-29.097
-20.404,-37.14
-20.404,-37.14
-21.525,-32.828
-21.282,-31.854
-20.946,-31.372
-20.786,-31.504
-20.252,-32.423
-20.046,-32.565
-16.833,-32.631
-19.958,-31.744
-19.896,-31.813
-20.449,-30.693
-21.52,-29.928
-21.347,-29.803
-21.534,-29.933
-21.391,-30.264
-21.277,-30.937
-21.41,-30.977
-21.564,-30.872
-21.959,-30.492
-22.953,-27.812
-23.242,-27.588
-23.575,-27.834
-24.358,-16.505
-24.087,-16.933
-24.129,-17.012
-24.307,-17.04
-24.422,-17.045
-24.694,-16.832
-24.778,-17.091
-30.708,-13.933
-31.435,-13.576
-36.819,-15.359
-37.055,-15.218
-39.977,-16.485
-40.349,-16.435
-40.457,-16.239
-40.136,-15.758
-39.516,-14.576
-38.507,-13.833
-37.871,-12.983
-37.842,-12.684
-37.913,-12.221
-39.739,-13.884
-39.868,-13.815
-37.529,-9.7265
-37.451,-9.2443
-37.355,-8.5706
-37.158,-7.4574
-37.693,-5.2871
-40.406,-2.9128
-40.637,-2.8156
-40.634,-2.8352
-40.543,-2.9016
-40.694,-3.0578
-40.613,-3.19
-38.276,-4.7605
-37.825,-8.762
-37.557,-10.449
-37.639,-9.3194
-35.729,-9.16
-35.451,-9.1335
-36.098,-9.0821
-30.911,-9.7685
-30.247,-9.3667
-29.731,-9.0356
-25.375,-5.6978
-20.26,-4.4759
-21.026,-4.3502
-20.037,2.8066
-19.434,4.3372
-19.495,4.6581
-21.339,7.0137
-4.515,19.804
-4.4165,20.539
-3.4321,21.386
-2.712,21.236
-2.4848,21.239
-2.2987,21.123
-0.49345,16.464
4.6276,18.743
4.6619,18.646
4.4965,21.247
-5.1679,8.5581
-9.0722,-1.7702
-16.937,-0.73221
-16.845,-0.2463
-9.5742,-2.1716
-20.437,-3.4949
-28.785,-10.818
-29.221,-17.28
-29.254,-17.579
-29.629,-18.601
-29.675,-18.701
-29.83,-18.731
-30.237,-18.66
-30.379,-18.578
-30.299,-18.581
-24.761,-17.743
-23.912,-18.739
-24.11,-18.44
-24.904,-18.718
-30.363,-18.875
-30.43,-18.911
-30.213,-19.296
-30.362,-19.688
-30.552,-19.754
-30.738,-19.499
-30.906,-19.083
-31.681,-17.533
-33.985,-20.529
-32.229,-21.645
-26.856,-24.469
-26.511,-24.811
-26.707,-25.191
-27.168,-25.703
-27.357,-26.271
-27.062,-27.034
-25.8,-27.626
-25.525,-27.707
-25.146,-27.751
-24.827,-27.797
-24.662,-27.826
-24.644,-27.781
-24.639,-27.757
-24.676,-27.726
-24.705,-27.935
-24.545,-28.923
-24.497,-29.277
-24.307,-29.499
-23.665,-30.048
-20.267,-32.723
-19.738,-33.542
-19.362,-33.628
-19.191,-33.676
-18.961,-33.842
-15.044,-37.242
-14.525,-37.653
-14.014,-38.243
-13.387,-38.831
-12.898,-39.077
-10.441,-40.47
-10.239,-40.534
-10.084,-40.405
-7.2491,-39.409
-6.9537,-39.555
-6.9889,-39.648
-7.4141,-39.785
-10.042,-40.37
-10.248,-40.396
-10.306,-40.415
-10.367,-40.433
-10.431,-40.423
-10.497,-40.425
-10.51,-40.452
-10.46,-40.469
-10.439,-40.457
-10.488,-40.423
-10.57,-40.366
-10.616,-40.31
-10.574,-40.295
-10.492,-40.247
-10.445,-40.237
-10.423,-40.351
-10.371,-40.518
-4.7169,-41.35
-5.0736,-41.038
-8.8876,-40.911
-9.0577,-41.036
-8.9603,-41.15
-8.8413,-41.162
-8.7045,-41.006
-8.3838,-40.828
-5.7402,-40.855
-4.6748,-41.236
-2.1443,-41.484
-1.6618,-41.467
-0.2403,-42.025
0.33083,-42.154
1.3076,-41.83
1.8943,-41.468
2.1034,-41.256
1.9973,-41.367
1.7708,-41.416
1.6059,-41.894
0.48839,-42.763
0.10858,-42.782
-0.36006,-42.825
-4.3412,-43.491
-7.9815,-40.674
-8.0284,-40.553
-8.0123,-40.57
-7.7468,-40.464
-7.4078,-40.361
-7.1252,-40.323
-6.9507,-40.298
-6.8699,-40.272
-6.7408,-40.237
-6.5874,-40.192
-6.4967,-40.191
-6.5041,-40.187
-6.5919,-40.225
-10.392,-37.528
-10.273,-36.701
-9.9449,-35.74
2.884,-30.242
6.6125,-9.0075
5.945,-7.7148
16.608,10.289
16.652,10.225
17.034,12.237
16.604,19.715
17.225,19.314
30.285,9.9209
30.195,9.7655
27.988,8.4778
26.831,7.4385
21.949,9.0231
21.913,7.3139
1.9062,-31.352
1.737,-31.724
1.8746,-31.961
2.6245,-39.26
1.7212,-40.24
-2.109,-41.764
-3.2829,-42.84
-2.5251,-41.85
-8.2419,-42.375
-4.3101,-40.675
-8.8223,-40.805
-8.2419,-42.375
-2.1435,-42.033
0.78117,-43.322
1.3597,-43.29
1.4754,-43.17
1.6027,-42.924
3.3479,-42.358
3.3953,-42.37
2.3268,-42.868
2.5043,-43.61
2.6078,-43.78
2.5892,-43.802
2.6387,-43.51
3.5906,-42.438
3.8883,-42.444
1.1635,-39.729
-0.43532,-39.911
-1.5935,-39.074
-2.0115,-38.648
-2.2016,-38.359
-0.089545,-38.26
-2.038,-38.355
1.923,-40.361
1.7686,-39.637
10.979,-37.687
6.2144,-36.131
4.8623,-27.849
4.394,-27.412
10.358,-17.414
10.399,-17.842
20.657,0.007701
19.414,-0.43036
17.719,-1.9286
17.73,1.7844
17.842,1.6121
14.692,3.6501
14.288,3.3118
9.9985,-3.8741
9.8504,-3.9121
9.6476,-4.6435
12.398,-10.468
10.95,-18.308
7.845,-24.546
-0.26092,-25.034
-4.466,-28.739
-6.2843,-30.036
-6.7822,-30.6
-7.7821,-31.622
-7.9949,-31.836
-7.959,-31.754
-7.5855,-31.356
-3.8698,-26.925
-3.3539,-26.204
-0.3559,-24.998
6.1215,-16.96
12.246,-13.081
22.779,6.4117
23.157,6.8164
23.557,7.2128
26.614,12.896
26.703,13.343
25.815,12.303
20.993,1.7681
22.587,-4.0421
9.5934,-1.9362
2.5821,1.5874
-2.1683,-9.8664
3.5886,-1.5123
9.0088,3.0493
9.6445,3.474
10.159,5.4054
10.095,7.1037
9.3977,7.917
8.7845,6.9475
8.3,6.3476
6.2544,4.3635
-3.3155,-3.502
-3.4592,-5.0428
-1.1607,2.4948
12.617,10.743
12.609,11.19
12.725,11.26
12.779,11.308
12.783,11.343
12.74,11.373
12.742,11.4
12.826,11.584
15.891,21.737
15.179,22.754
14.978,23.34
13.926,23.302
13.586,23.245
14.06,22.351
8.3897,14.368
3.5925,9.8044
-0.55961,6.4893
-10.39,-3.46
-12.48,-3.6834
-2.0431,5.7632
-0.99046,6.2471
2.234,9.8055
5.151,13.211
5.0896,13.423
-2.6916,6.3167
-4.4043,6.3794
-5.215,6.0225
-10.199,-1.1836
-15.554,-2.0927
-15.796,-2.0549
-18.746,-7.3405
-20.752,-6.138
-21.668,-5.6598
-30.106,-11.078
-30.159,-11.551
-24.314,-15.143
-17.355,-20.288
-2.5178,-16.426
-3.9194,-19.724
-3.5866,-19.926
-3.5181,-19.969
-3.6105,-19.967
-3.8041,-19.909
-3.9103,-19.86
-4.1051,-19.719
-14.791,-27.502
-15.341,-27.628
-9.7766,-34.943
-9.4655,-35.155
-9.2627,-35.281
-9.1602,-35.324
-6.8426,-35.456
-4.1802,-33.315
-3.9424,-33.154
-3.8559,-33.158
-3.5063,-33.191
-3.1996,-33.189
-2.588,-32.953
2.1152,-37.836
3.9771,-39.322
4.1684,-39.596
4.341,-39.788
4.4224,-39.959
4.5645,-40.103
4.7417,-40.203
5.0546,-40.134
5.6274,-40.076
6.7231,-40.854
6.9706,-41.037
7.203,-41.136
7.3621,-41.214
7.4669,-41.28
7.5235,-41.312
7.5067,-41.28
7.3928,-41.247
7.1447,-41.233
6.7852,-41.266
5.9984,-42.251
5.6875,-42.314
5.5704,-42.251
5.2698,-42.491
5.1221,-42.704
5.0401,-42.767
5.0074,-42.744
5.0129,-42.662
5.1067,-42.63
5.4688,-42.605
5.9695,-42.807
6.0446,-42.896
5.9868,-42.872
-2.0329,-37.934
-2.0847,-37.779
-2.3801,-37.566
-2.4675,-37.501
-5.2296,-34.508
-5.5185,-34.467
-5.9305,-34.48
-5.7555,-34.671
-1.7642,-36.804
-0.021476,-35.681
5.8027,-28.663
11.529,-23.373
11.723,-22.928
8.1665,-20.444
30.799,2.2858
30.793,2.7814
30.854,3.1222
31.169,4.1694
31.06,4.1263
30.026,2.8636
29.706,1.837
28.962,-5.1561
24.574,-20.05
12.304,-24.235
12.303,-24.279
12.832,-28.877
11.671,-30.224
9.1079,-40.735
7.4705,-41.285
6.598,-40.835
4.7005,-40.733
4.5338,-40.946
4.3585,-42.067
4.1665,-42.508
4.1355,-42.699
4.2161,-42.897
4.4108,-43.149
4.4228,-43.099
4.3813,-42.94
4.6701,-43.55
4.6382,-43.642
4.514,-43.547
4.3766,-43.32
4.2289,-43.155
3.7858,-42.79
3.4743,-42.495
3.4786,-42.632
3.6408,-42.801
4.7414,-44.108
4.8144,-44.298
4.7687,-44.302
4.5751,-44.041
2.8635,-41.73
2.8502,-41.705
2.8323,-41.713
2.9431,-41.796
3.1704,-41.901
4.9355,-43.923
5.0169,-44.038
5.1119,-44.049
5.4657,-43.973
6.2583,-43.81
6.6262,-43.338
6.7619,-43.701
6.4415,-43.66
6.3276,-43.747
11.281,-40.993
11.586,-40.73
15.405,-30.387
16.885,-29.489
17.879,-25.995
20.989,-22.052
33.9,-2.1853
34.572,-1.877
37.461,-1.4706
37.489,-1.5327
34.299,-1.8855
32.161,-4.6815
25.295,-6.9207
23.18,-19.752
22.96,-20.317
16.634,-23.995
10.44,-25.958
10.634,-30.208
10.363,-31.758
7.5009,-35.521
5.9285,-35.192
3.6807,-32.306
3.6644,-31.95
5.6641,-27.747
10.856,-30.35
15.057,-29.471
11.314,-16.815
23.335,-8.908
20.67,-6.9597
19.355,-0.22469
20.936,0.094554
20.915,0.060867
20.859,0.14397
19.249,-1.7373
9.2759,-12.48
8.4263,-10.956
8.3111,-10.56
9.7727,-12.484
10.912,-16.672
11.209,-17.557
11.533,-18.492
12.189,-20.274
11.154,-25.299
11.144,-25.609
11.278,-25.704
11.334,-25.597
11.235,-21.748
9.4866,-12.463
31.647,6.9922
31.432,7.0996
33.317,10.403
32.407,6.7134
31.373,6.8702
0,-11.035
6.331,-26.108
4.9707,-27.885
-3.7585,-30.683
-4.4375,-32.602
-7.2503,-35.153
-7.1743,-35.036
-7.1444,-35.022
-4.4033,-33.3
-5.009,-31.86
-5.1614,-31.614
-5.114,-31.54
-4.8551,-31.57
-4.1452,-31.552
